DATE,COMNAM,PERMNO,PERMCO
19940214,TURN TECHNOLOGY INC,66230,6731
19811102,LORIMAR,66237,5127
19721214,REID PROVIDENT LABS INC,66238,3821
19860227,REID ROWELL INC,66238,3821
19821101,M D C CORPORATION COLORADO,66245,21130
19850620,M D C HOLDINGS INC,66245,21130
19721214,REINELL INDUSTRIES INC,66246,3874
19830505,MACNEAL SCHWENDLER CORP,66253,5961
19990624,M S C SOFTWARE CORP,66253,5961
19721214,RELIABLE INVS CORP,66254,3853
19860515,NORTH AMERICAN GROUP LTD,66254,3853
19790329,GALAXIE NATIONAL CORP,66261,1972
19820513,MARATHON OFFICE SUPPLY INC,66261,1972
19721214,RELIABLE LIFE INSURANCE CO,66262,3861
19721214,NORD RESOURCES CORP,66288,3225
19721214,RELIANCE UNIVERSAL INC,66289,3824
19840508,PEC ISRAEL ECONOMIC CORP,66296,21369
19820305,RELTRON CORP,66297,3825
19850326,VOIT CORP,66297,3825
19840502,PERINI INVESTMENT PROPERTIES INC,66309,21386
19920605,PACIFIC GATEWAY PROPERTIES INC,66309,21386
19990902,PACIFIC GATEWAY PPTYS INC MD,66309,21386
19721214,REM METALS CORP,66310,3827
19840620,SEA LAND CORP,66317,25761
19721214,REMBRANDT ENTERPRISES INC,66318,25762
19830923,STUDENT LOAN MARKETING ASSN,66325,6412
19970808,S L M HOLDING CORP,66325,6412
20000803,U S A EDUCATION INC,66325,6412
20020520,S L M CORP,66325,6412
19761129,MED GEN INC,66326,2903
19721214,TAMPAX INC,66333,4524
19840424,TAMBRANDS INC,66333,4524
19830823,REMINGTON GOLD CORP,66334,6312
19871116,REMINGTON DIVERSIFIED INDS CORP,66334,6312
19840606,UNITED STOCKYARDS CORP,66341,21831
19880922,CANAL CAPITAL CORP,66341,21831
19821130,WORDTRONIX INC,66342,5698
19831201,REMINGTON RAND CORP,66342,5698
19730924,UNIVERSITY PATENTS INC,66368,4702
19941220,COMPETITIVE TECHNOLOGIES INC,66368,4702
19800227,FAIRLANE INDS INC,66369,3809
19800502,RELIABILITY INC,66369,3809
19840618,WATSCO INC,66376,21893
19810205,RENAL DEVICES INC,66377,3804
19730126,WESTERN DIGITAL CORP,66384,4879
19820702,REPCO INC,66385,5566
19840613,WESTERN INVESTMENT REAL EST TR,66392,21909
19990819,WESTERN PROPERTIES TRUST,66392,21909
19830920,RENAL SYS INC,66393,6396
19860829,MINNTECH CORP,66393,6396
19811124,A D I ELECTRONICS INC,66405,5204
19831121,RENT A CENTER INC,66406,6602
19830818,A M C ENTERTAINMENT INC,66413,6301
19721214,RENTEX SERVICES CORP,66414,3929
19840824,AMERICAN HEALTHCARE MANAGEMENT,66421,20084
19721214,REPUBLIC AUTOMOTIVE PARTS INC,66422,3780
19810127,APACHE PETROLEUM CO TX,66448,25763
19860508,APACHE PETROLEUM CO DE,66448,25763
19830701,REPUBLIC HEALTH CORP,66449,6133
19830329,CALIFORNIA FEDERAL BANK FSB,66456,5884
19831223,CALFED INC,66456,5884
19921217,CALIFORNIA FEDERAL BANK FSB,66456,5884
19960102,CAL FED BANCORP INC,66456,5884
19721214,REPUBLIC MOBILE HOMES CORP,66457,25764
19840925,CLUB MED INC,66464,20464
19721214,REPUBLIC NATIONAL LIFE INS CO,66465,3871
19721214,DATA DESIGN LABS INC,66472,1276
19931220,D D L ELECTRONICS INC,66472,1276
19981012,S M T E K INTERNATIONAL INC,66472,1276
19820113,REPUBLIC RESOURCES INC TX,66473,5265
19840924,DIRECT ACTION MARKETING INC,66480,25765
19810527,REPUBLIC RESOURCES CORP,66481,3828
19791231,ELECTROSPACE SYSTEMS INC,66499,1501
19721214,REPUBLIC VAN LINES INC,66500,3940
19821101,ELSCINT LIMITED,66501,20640
19820803,RESCO INTERNATIONAL INC,66502,3917
19840814,ENTEX ENERGY DEV LTD,66528,25766
19870810,GENERAL ENERGY DEVELOPMENT LTD,66528,25766
19721214,RESDEL INDUSTRIES,66529,3831
19830811,EQUITEC FINANCIAL GROUP INC,66536,6277
19721214,RESEARCH FUELS INC,66537,3819
19840906,ESSELTE BUSINESS SYS INC,66544,20669
19721214,RESEARCH INC,66545,3832
19791206,FIRST FEDERAL S & L RALEIGH NC,66552,1702
19750516,RESEARCH INDUSTRIES CORP,66553,3820
19951201,RESEARCH MEDICAL INC,66553,3820
19840816,FUR VAULT INC,66560,20771
19900529,BANYAN CORP,66560,20771
19730216,RESERS FINE FOODS INC,66561,3923
19830818,GREAT AMERICAN FED SVGS BK CA,66579,6298
19840702,GREAT AMERICAN FIRST SVGS BK CA,66579,6298
19890703,GREAT AMERICAN BANK SSB S D CA,66579,6298
19900705,GREAT AMERICAN BANK FSB S D CA,66579,6298
19811019,RESERVE EXPLORATION CO,66580,5115
19721214,HUGHES SUPPLY INC,66587,2232
19721214,RESERVE OIL & MINERALS CORP,66588,3889
19870227,RESERVE INDUSTRIES CORP,66588,3889
19800919,I R T CORP,66595,2394
19721214,RESIDEX CORP,66596,3918
19721214,KEARNEY NATIONAL INC,66608,2529
19811006,RESORT & URBAN TIMESHARES INC,66609,3938
19840822,KOREA FUND INC,66616,21066
19820517,RESOURCE EXPL INC,66617,5327
19890201,RESOURCE AMERICA INC,66617,5327
19820506,SOUTHLAND CAPITAL INVS INC,66624,5517
19840523,LAURENTIAN CAPITAL CORP,66624,5517
19821126,RESOURCES PENSION SHS INC,66625,5695
19830728,RESOURCES PENSION SHS 1,66625,5695
19840706,MALARTIC HYGRADE GLD MNS CDA,66632,21149
19910610,REPUBLIC GOLDFIELDS INC,66632,21149
19831223,RESOURCES PENSION SHS 2 TR,66633,6745
19840725,MYERS L E CO GROUP,66640,21238
19951215,M Y R GROUP INC,66640,21238
19781218,WESTERN CORN DOG FACTORIES,66641,3944
19810727,RESOURCES WEST INC,66641,3944
19840828,NERCO INC,66659,21268
19760102,RESPIRATORY CARE INC,66660,3797
19810714,ODETICS INC,66667,3333
19821230,RESTAURANT ENTERTAINMENT INC,66668,5755
19721214,OPPENHEIMER INDUSTRIES INC,66675,3390
19830929,RESTAURANT SYSTEMS INC,66676,6433
19840702,R P C ENERGY SVCS INC,66683,21482
19950516,R P C INC,66683,21482
19830921,RESTEC SYS INC,66684,6404
19840702,ROLLINS COMMUNICATIONS INC,66691,25767
19790706,RETIREMENT LIVING INC,66692,3862
19831013,ROONEY PACE GROUP INC,66704,6494
19721214,REUTER INC,66705,3833
19920803,GREEN ISLE ENVIRONMENTAL SVCS IN,66705,3833
19840711,SUN SAVINGS & LN ASSN SAN DIEGO,66712,25768
19840604,REUTERS HOLDING PLC,66713,7066
19980218,REUTERS GROUP PLC,66713,7066
20080417,THOMSON REUTERS PLC,66713,7066
19760421,SWANTON NORMAN F ASSOC INC,66720,4349
19760809,SWANTON CORP,66720,4349
19721214,REVELL INC,66721,3834
19810724,SWIFT ENERGY CO,66739,4340
20160422,SWIFT ENERGY CO NEW,66739,4340
20170505,SILVERBOW RESOURCES INC,66739,4340
19721214,REVERE PAUL INVS INC,66740,3665
19841001,REVERE AE CAP FD INC,66740,3665
19870618,REVERE FUND INC,66740,3665
19920312,NATURE FOOD CENTERS INC,66740,3665
19721214,VOLUNTEER CAPITAL CORP,66747,4814
19820506,WINNERS CORP,66747,4814
19890825,VOLUNTEER CAPITAL CORP NEW,66747,4814
19970210,J ALEXANDERS CORP,66747,4814
19721214,REX PLASTICS INC,66748,3947
19820609,A G S COMPUTERS INC,66755,5542
19721214,REX PRECISION PRODS INC,66756,3948
19840208,AMERICAN FRUCTOSE CORP,66763,6849
19721214,REXCO INDUSTRIES INC,66764,3946
19841116,AMERICAN FRUCTOSE CORP,66771,6849
19721214,REYBOLD HOMES INC,66772,25769
19841116,AMERICAN FRUCTOSE CORP,66798,6849
19721214,REYNOLDS & REYNOLDS CO,66799,3835
19721214,AMERICAN INTERNATIONAL GROUP INC,66800,137
19820422,REXON BUSINESS MACH CP,66801,5359
19830228,REXON INC,66801,5359
19841126,ARLEY MERCHANDISE CORP,66819,25770
19841031,AVIALL INC,66827,25771
19790625,RHODES INC,66828,3843
19841203,BRITISH TELECOMMUNICATIONS PLC,66835,20336
20011119,B T GROUP PLC,66835,20336
19810527,RIBI IMMUNOCHEM RESH INC,66836,3845
19830506,CARE ENTERPRISES,66843,5963
19721214,RICE FOOD MARKETS INC,66844,3836
19841015,CENERGY CORP,66851,25772
19831028,RICHARDSON ELECTRONICS LTD,66852,6533
19830622,CLAYTON HOMES INC,66878,6096
19721214,RICH S INC,66879,25773
19841018,CONTINENTAL ILLINOIS HLDG CORP,66886,25774
19841228,EMERGING MEDICAL TECHNLGY FD INC,66894,25775
19721214,RICOH TIME CORP,66895,25776
19830726,FIRST FEDERAL S & L ASSN AZ,66907,6216
19850719,FIRST FEDERAL SAVINGS BANK AZ,66907,6216
19860102,MERABANK A FEDERAL SAVINGS BANK,66907,6216
19840120,FRIES ENTERTAINMENT INC,66915,6801
19800923,RIDGEVIEW OIL CO,66916,3942
19780922,GENERAL MICROWAVE CORP,66923,1977
19810929,RIDGEWAY OIL EXPL & DEV INC,66924,5102
19831003,RIDGEWAY EXCO INC,66924,5102
19841019,GENERAL MOTORS CORP,66931,20799
19721214,RIDGWAY L L ENTERPRISES INC,66932,3842
19760325,RIDGEWAYS INC,66932,3842
19841010,HARRIS GRAPHICS CORP,66958,25777
19721214,RIEKES S & SONS INC,66959,3848
19811113,JET AMERICAN AIRLS INC,66966,5186
19721214,RIGGS NATIONAL BK WASHINGTON D C,66967,3849
19810601,RIGGS NATIONAL CORP WASH D C,66967,3849
19841109,JUMPING JACK SHOES INC,66974,21026
19721214,RING AROUND PRODS INC,66975,3851
19760312,FIRST STATE BANCSHARES CORP,66982,2691
19760901,LANDMARK BANCSHARES CORP,66982,2691
19810220,HIGHLANDS COAL & CHEM,66983,3854
19810507,RIO VERDE ENERGY CORP,66983,3854
19841001,M S A REALTY CORP,66990,21144
19721214,RIPLEY INC,66991,3855
19841210,MATERIAL SCIENCES CORP,67002,21164
19830811,RISK GEORGE INDS INC,67003,6276
19830526,NU HORIZONS ELECTRS CORP,67010,6021
19821214,RITZYS G D INC,67011,5726
19841107,ODETICS INC,67029,3333
20031001,ITERIS HOLDINGS INC,67029,3333
20041111,ITERIS INC,67029,3333
19721214,RIVAL MANUFACTURING CO,67030,3857
19821201,PATIENT TECHNOLOGY INC,67037,5702
19880527,GRAHAM FIELD HEALTH PRODS INC,67037,5702
19810702,RIVAL RESOURCES INC,67038,3916
19800612,SUNERGY COMMUNITIES INC,67045,4319
19830701,RIVER OAKS INDS INC,67045,4319
19721214,INVESTMENT CORP AMER INC MINN,67046,2343
19820518,RIVER FOREST BANCORP,67046,2343
19960610,CORUS BANKSHARES INC,67046,2343
19821101,SCEPTRE RESOURCES LIMITED,67053,21572
19841212,STRATEGIC MORTGAGE INVTS INC,67061,25778
19790306,WESTERN GRAIN INTL INC,67062,3919
19840612,RIVERSIDE GROUP INC,67062,3919
19840926,UNIMAR COMPANY,67088,21804
19770407,RIVERSIDE METAL PRODS CO,67089,3921
19841227,V M S SHORT TERM INCOME TRUST,67096,21850
19910313,BANYAN SHORT TERM INCOME TRUST,67096,21850
19721214,RIVERSIDE PRESS INC,67097,3858
19830825,WEDTECH CORP,67109,6323
19721214,RIVERSIDE REAL ESTATE INVT TR,67110,3856
19750801,RIVERSIDE PROPERTIES IL,67110,3856
19841016,WILFRED AMERICAN EDL CORP,67117,21921
19721214,RIXSON FIREMARK INC,67118,3859
19830825,AIRCAL INC,67125,6325
19860715,A C I HOLDINGS INC,67125,6325
19830127,ROACH HAL STUDIOS INC DEL,67126,5346
19880411,HRI GROUP INC,67126,5346
19881209,QINTEX ENTERTAINMENT INC,67126,5346
19850107,ALAMITO COMPANY,67133,25779
19730524,ROADCRAFT MANUFACTURING & LSG CP,67134,25780
19850208,AMERICAN ROYALTY TR,67141,25781
19850319,BIOCRAFT LABS INC,67168,20305
19721214,ROANNA TOGS INC,67169,3932
19830609,BURLINGTON COAT FACTORY WRHS COR,67176,6058
19801110,ROANOKE ELECTRIC STEEL CORP,67177,3830
19850211,CALTON INC,67184,25782
19770927,ROANWELL CORP,67185,3945
19721214,CONTINENTAL INFORMATION SYS,67192,920
19850221,CONTINENTAL INFORMATION SYS CORP,67192,920
19721214,ROBBINS & MYERS INC,67193,3878
19841005,COSMOPOLITAN CARE CORP,67205,25783
19761005,ROBERTS & PORTER INC,67206,3896
19850305,E Q K REALTY INVESTORS 1,67213,20619
19721214,ROBERTS JOHN INC,67214,2465
19840509,ENGINEERED SYSTEMS & DEV CORP,67221,7020
19811120,ROBERTS OIL & GAS INC,67222,5200
19850215,GEMINI II INC,67248,20788
19721214,ROBERTSON DISTRIBUTION SYS INC,67249,3805
19850322,HERMANS SPORTING GOODS INC,67256,25784
19721214,VAN WYCK INTERNATIONAL CORP,67257,4843
19820726,ROBESON INDUSTRIES CORP,67257,4843
19850125,I C M PROPERTY INVESTORS INC,67264,20954
19930702,BEDFORD PROPERTY INVESTORS INC,67264,20954
19750722,ROBINEX INTERNATIONAL LTD,67265,3787
19850307,I P TIMBERLANDS LTD,67272,20960
19721214,ROBINS INDUSTRIES CORP,67273,25785
19721214,HAMILTON INVESTMENT TR,67280,2082
19830315,JOHNSTOWN AMERICAN COS,67280,2082
19881128,CONSOLIDATED COMPANIES,67280,2082
19721214,ROBINSON HALPERN CO,67281,25786
19750529,AMICOR INC,67299,221
19840620,KEYSTONE CAMERA PRODS CORP,67299,221
19781020,ROBINSON NUGENT INC,67300,3873
19850321,LEAR PETROLEUM PARTNERS L P,67301,25787
19721214,ROBO WASH INC,67302,25788
19721214,MARK IV HOMES INC,67328,2941
19770726,MARK IV INDUSTRIES INC,67328,2941
19831206,ROBOT DEFENSE SYS INC,67329,6635
19790412,RADICE CORP,67336,3763
19900530,MAJOR GROUP INC,67336,3763
19831221,ROYAL INTERNATIONAL OPTICAL CORP,67344,6735
19780313,SOLID PHOTOGRAPHY INC,67345,3879
19810731,ROBOTIC VISION SYSTEMS INC,67345,3879
19831122,SPENDTHRIFT FARM INC,67352,6608
19721214,ROCHESTER INSTRUMENT SYS INC,67353,3791
19850307,UNITIL CORP,67360,21835
19721214,ROCKET RESH CORP,67361,3881
19770415,ROCKCOR INC,67361,3881
19850103,WESTERN HEALTH PLAN INC,67379,25789
19831103,ROCKIES FUND INC,67380,6552
19830526,ARMEL INC,67387,6014
19800924,ROCKWELL DRILLING CO,67396,3882
19840427,BELDEN & BLAKE ENERGY CO,67408,20286
19810701,ROCKWELL OIL CO,67409,3943
19851104,ROCKWELL TECHNOLOGIES INC,67409,3943
19850618,BENEQUITY HOLDINGS,67416,25790
19830926,ROCKWOOD HOLDING CO,67417,6419
19840511,ROCKY MOUNTAIN UNDERGARMENT INC,67425,7026
19850424,BUSH INDUSTRIES INC,67432,20353
19800128,ROCKY MOUNTAIN MINERALS INC,67433,3867
19850418,C R I INSURED MORTGAGE INVS,67440,25791
19860401,C R I INSURED MORTGAGE INVS LP,67440,25791
19721214,ROCKY MOUNTAIN NAT GAS INC,67441,3838
19760927,F T INDUSTRIES INC,67459,6295
19830919,CLAIRES STORES INC,67459,6295
19850620,CONSOLIDATED STORES CORP,67467,20505
20010516,BIG LOTS INC,67467,20505
19721214,RODAC CORP,67468,3884
19850515,DAMSON ENERGY CO L P,67475,20554
19721214,RODALE ELECTRONICS INC,67476,3807
19850515,DAMSON ENERGY CO L P,67483,20554
19820929,RODIME PLC,67484,5637
19850423,ENSERCH EXPLORATION PARTNERS LTD,67491,20658
19950103,ENSERCH EXPLORATION INC,67491,20658
19971222,E E X CORP,67491,20658
19721222,ROFFLER INDUSTRIES INC,67492,3885
19830711,FIRST NATIONWIDE FINL CORP,67504,5735
19721214,ROGERS BROTHERS CO,67505,3886
19850604,FIRSTCORP INC,67512,20728
19830712,FOXMEYER CORP,67520,6168
19810624,ROLFITE COMPANY,67521,3890
19850419,FREEPORT MCMORAN ENERGY PARTNER,67539,20764
19900416,FREEPORT MCMORAN OIL & GAS CO,67539,20764
19721214,ROLLINS BURDICK HUNTER CO,67540,3786
19850627,FREEPORT MCMORAN GOLD CO,67547,20765
19830624,GENERAL HOMES CORP,67555,6108
19721214,ROOSEVELT NATIONAL INVT CO,67556,3894
19900718,UNIVERSAL GUARANTY INVESTMENT CO,67556,3894
19831005,GLENDALE FEDERAL S & L ASSN CA,67563,6458
19851231,GLENFED INC,67563,6458
19930820,GLENDALE FEDERAL BANK FSB,67563,6458
19970725,GOLDEN STATE BANCORP INC,67563,6458
19831229,ROPAK WEST INC,67564,6749
19850517,ROPAK CORP,67564,6749
19830504,GREEN TREE ACCEPTANCE INC,67571,5955
19920528,GREEN TREE FINANCIAL CORP,67571,5955
19721214,ROPER INDUSTRIES INC,67572,3895
19850523,HEALTH CARE PPTY INVS INC,67598,20891
20070912,H C P INC,67598,20891
20191105,HEALTHPEAK PROPERTIES INC,67598,20891
19721214,ROSELON INDUSTRIES INC,67599,3898
19830728,HEALTHAMERICA CORP,67600,6226
19721214,ROSEMOUNT INC,67601,3899
19810324,INTERNATIONAL THOROUGHBRED BRDRS,67619,2413
19770309,ROSES STORES INC,67620,3924
19850522,KAY JEWELERS INC,67627,21039
19770311,ROSES STORES INC,67628,3924
19840131,LIBERTY FEDERAL SVG & LN ASSN PA,67635,6822
19860214,LIBERTY FINANCIAL GROUP INC,67635,6822
19840207,ROSS EXPLORATION INC,67636,6838
19721214,LIBERTY CIRCLE CORP,67643,2744
19760611,EQUILINK CORP,67643,2744
19840103,MACGREGOR SPORTING GOODS INC,67643,2744
19820826,MAY ENERGY PARTNERS LTD,67651,25792
19721214,ROSPATCH CORP DE,67652,3908
19911218,AMERIWOOD INDUSTRIES INTL CORP,67652,3908
19721214,OPTEL CORP,67678,3387
19850523,MOORE MEDICAL CORP,67678,3387
19840620,ROSS COSMETICS DISTR CTRS INC,67679,7097
19930318,TRISTAR CORP,67679,7097
19850417,N R M ENERGY CO L P,67686,25793
19840521,ROSSCOMP CORP,67687,7043
19850627,NEWMARK & LEWIS INC,67694,21284
19721214,ROTRON INC,67695,3900
19850510,NICHOLS INSTITUTE,67707,21292
19721214,ROUSE COMPANY,67708,3901
19850508,SBARRO INC,67715,21569
19760601,ROVAC CORP,67716,3939
19850411,SIERRA HEALTH SVCS INC,67723,21614
19940426,SIERRA HEALTH SERVICES INC,67723,21614
19721214,ROWAN INDUSTRIES INC,67724,25794
19840522,SIERRA SPRING WATER CO,67731,7045
19721214,ROWE FURNITURE CORP,67732,3902
19990405,ROWE COS,67732,3902
19830228,SNYDER OIL PARTNERS,67758,21630
19810723,ROYAL APEX SILVER INC,67759,3777
19721214,SORG PRINTING INC,67766,4200
19860924,SORG INC,67766,4200
19850530,TRANSCANADA PIPELINES LTD,67774,21771
20030515,TRANSCANADA CORP,67774,21771
20190509,T C ENERGY CORP,67774,21771
19790914,ROYAL BUSINESS FORMS INC,67775,9335
19820708,ROYAL BUSINESS GROUP INC,67775,9335
19800820,TURNER BROADCASTING SYSTEM INC,67782,4384
19721214,ROYAL CASTLE SYS INC,67783,3951
19831026,UNIVERSAL DEVELOPMENT CORP,67790,6524
19850523,U D C UNIVERSAL DEVELOPMENT LP,67790,6524
19921001,U D C HOMES INC,67790,6524
19751014,ROYAL DUTCH PETROLEUM CO,67791,3909
19721214,WIENER CORP,67803,4898
19801201,WIENER ENTERPRISES INC,67803,4898
19721214,ROYAL GENERAL CORP,67804,25795
19850930,C S S INDUSTRIES INC,67838,20362
19850926,CARE ENTERPRISES,67846,5963
19810609,ROYAL RES CORP DEL,67847,3914
19870507,ROYAL GOLD INC,67847,3914
19850719,COPLEY PROPERTY INC,67854,20519
19721214,ROYAL SAVING & LOAN ASSOCIATION,67855,25797
19850909,COUNTRYWIDE MORTGAGE INVTS INC,67862,20528
19940519,C W M MORTGAGE HOLDINGS INC,67862,20528
19970702,INMC MORTGAGE HOLDINGS INC,67862,20528
19980520,INDYMAC MORTGAGE HOLDINGS INC,67862,20528
20001002,INDYMAC BANCORP INC,67862,20528
19721214,ROYAL ZENITH CORP,67863,25798
19850829,DIAMOND SHAMROCK OFFSHORE PTNR,67870,20577
19830126,ROYALE AIRLINES INC,67871,5782
19810615,ENERGY OIL INC,67889,1558
19840816,ENERGY OIL INC DE,67889,1558
19830714,FAIRMONT FINANCIAL INC,67897,6178
19750131,ROYSTER COMPANY,67898,3905
19850906,GENERAL DEVELOPMENT CORP NEW,67918,20790
19810505,ROYALTY DEVELOPMENT CORP,67919,3800
19800425,MC CORMICK OIL & GAS CO,67926,2987
19840131,MC CORMICK OIL & GAS PARTNERSHIP,67926,2987
19850429,GRAHAM MCCORMICK OIL & GAS PSHIP,67926,2987
19810520,ROYALTY VENTURES CORP,67927,3904
19850304,SEAXE ENERGY CORP,67927,3904
19870928,HADSON EUROPE INC,67927,3904
19830816,GULL INC,67934,6288
19840215,ROYAL PALM SAVINGS ASSN FL,67935,6859
19881220,ROYAL PALM SAVINGS BANK,67935,6859
19830629,HALIFAX ENGINEERING INC,67942,6120
19910913,HALIFAX CORP,67942,6120
19780109,RUBY MINING CO,67943,3935
19850702,HANDYMAN CORP,67950,25799
19721214,RUCKER PHARMACAL INC,67951,3933
19850905,HOME GROUP INC,67969,20924
19890522,AMBASE CORP,67969,20924
19780609,RULE INDUSTRIES INC,67970,3934
19850123,ICEE USA CORP,67977,25800
19850813,INTELOGIC TRACE INC,67985,20984
19850731,INTERSTATE SECURITIES INC,67993,21000
19881014,INTERSTATE JOHNSON LANE INC,67993,21000
19721214,RUSSELL STOVER CANDIES INC,67994,3936
19850924,KEY COMPANY,68005,25020
19831014,RUSTY PELICAN RESTAURANTS INC,68006,6499
19850821,LAC MINERALS LTD NEW,68013,21079
19850905,LOMAS MTG CORP,68021,21114
19891107,CAPSTEAD MORTGAGE CORP,68021,21114
19721214,GREAT EQUITY FINANCIAL CORP,68022,3952
19760120,RYAN INSURANCE GROUP INC,68022,3952
19850725,M L CONVERTIBLE SECURITIES INC,68048,20515
19870123,CONVERTIBLE HOLDINGS INC,68048,20515
19820713,RYANS FAMILY STEAK HOUSES INC,68049,5577
20040607,RYANS RESTAURANT GROUP INC,68049,5577
19721214,MONARCH CAPITAL CORP,68056,2992
19780911,RYNCO SCIENTIFIC CORP,68057,3950
19850701,MORTGAGE INVESTMENTS PLUS INC,68064,21227
19900614,M I P PROPERTIES INC,68064,21227
19830914,S & K FAMOUS BRANDS INC,68065,6377
19850916,PLAINS PETROLEUM CO,68072,21417
19810114,S & M COMPANY,68073,3971
19850828,REALTY SOUTH INVS INC,68080,21496
19920602,EQUIVEST INC,68080,21496
19721214,S & S CORP,68081,4240
19850903,RESTAURANT ASSOCIATES INDS INC,68099,22505
19790726,S & T INDUSTRIES INC,68100,4277
19850912,ROCKEFELLER CENTER PPTYS INC,68101,21523
19721214,HARMON INDUSTRIES INC,68102,4103
19780207,SAB HARMON INDS INC,68102,4103
19860507,HARMON INDUSTRIES INC NEW,68102,4103
19850904,SAXON OIL DEV PARTNERS L P,68128,21568
19890821,HALLWOOD ENERGY PARTNERS L P,68128,21568
19810325,S A I GROUP INC,68129,3967
19780802,SOUTHWEST BANK VISTA CA,68136,4182
19811102,SOUTHWEST BANCORP,68136,4182
19840112,S A Y INDS INC,68137,6772
19880906,SCRIBE SYSTEMS INC,68137,6772
19850701,SUNTRUST BANKS INC,68144,21691
19760109,S B E INC,68145,3984
20070813,NEONODE INC,68145,3984
19850719,TURNER EQUITY INVS INC,68152,25803
19810721,S B T CORP,68153,3993
19850726,UNION EXPLORATION PARTNERS LTD,68160,21809
19900802,UNOCAL EXPLORATION CORP,68160,21809
19721214,S C I SYSTEMS INC,68161,4005
19810612,S A L CABLE COMMUNICATIONS CP,68180,3969
19840809,S A L COMMUNICATIONS INC,68180,3969
19850816,WEINGARTEN REALTY INC,68187,21899
19880405,WEINGARTEN REALTY INVESTORS,68187,21899
19831216,S C B RESTAURANT SYSTEMS,68188,6717
19611016,WICKES CORP,68195,7404
19800905,WICKES COMPANIES INC,68195,7404
19850306,WICKES COMPANIES INC NEW,68195,7404
19810325,S E I INVESTMENTS COMPANY,68196,4040
19851210,A O I COAL COMPANY,68208,20011
19721214,SAN FERNANDO ELEC MFG CO,68209,4064
19800618,S F E TECHNOLOGIES,68209,4064
19851210,ADOBE RESOURCES CORP,68216,20025
19721214,S G METALS INDS INC,68217,4077
19721214,TOSCANY IMPORTS LTD,68225,4106
19780405,S H S FUNDS INC,68225,4106
19831221,AMERICUS TR FOR A T & T COM SHS,68232,25745
19721214,S I HANDLING SYS INC,68233,4111
20000309,S I HANDLING SYSTEMS INC,68233,4111
20000406,PARAGON TECHNOLOGIES INC,68233,4111
19851205,AMERICUS TRUST FOR EXXON SHS,68240,22073
19721214,S M C INDUSTRIES INC,68241,4153
19851205,AMERICUS TRUST FOR EXXON SHS,68259,22073
19721214,SUCCESS MOTIVATION IN,68260,25807
19851205,AMERICUS TRUST FOR EXXON SHS,68267,22073
19800201,S N G & OIL ENERGY CO,68268,4171
19851202,ANGELES FINANCIAL PARTNERS,68275,20197
19890222,ANGELES FINANCIAL TRUST,68275,20197
19801013,S P M GROUP INC,68276,4217
20011120,ZAMAGE DIGITAL IMAGING INC,68276,4217
20020411,PROVECTUS PHARMACEUTICALS INC,68276,4217
20140123,PROVECTUS BIOPHARMACEUTICALS INC,68276,4217
19851216,AUSIMONT COMPO N V,68283,20234
19870515,AUSIMONT N V,68283,20234
19770222,S R C LABS INC,68284,4229
19851010,B S D BANCORP INC,68291,20249
19760601,SELECTED RISKS INSURANCE CO,68292,4234
19771220,S R I CORP,68292,4234
19860505,SELECTIVE INSURANCE GROUP INC,68292,4234
19851029,BEAR STEARNS COMPANIES INC,68304,20282
19781019,SCIENTIFIC TIME SHARING,68305,4300
19791218,S T S C INC,68305,4300
19851219,BEVERLY INVESTMENT PPTYS INC,68312,20301
19890508,NATIONWIDE HEALTH PROPERTIES INC,68312,20301
19721214,S T V INC,68313,4304
19790205,S T V ENGINEERS INC,68313,4304
19910709,S T V GROUP INC,68313,4304
19760326,CHYRON CORP,68320,902
20130523,CHYRONHEGO CORP,68320,902
